"labels","text"
5,"牙刷 用了还不错，刷牙也舒服"
5,"杯子不是无线的… 速度还算快 不过我以为杯子是无线的 原来是我想多了"
5,"非常值得购买！ 是正品！做工精细、握笔舒适、轻重合适、书写顺畅、价格合理。"
5,"性价比可以 裤子对得起这个价格，尺寸合适。"
5,"尺寸合适 176cm  71kg,购买的32*32,尺寸正好。"
5,"包 很不错的小包"
5,"找到了 就是一直在找的，纯棉、高腰，舒服"
5,"不错鞋号可以 平时耐克穿42.5的 这次踢不烂买的9US 整好。 不错 大小合适 刚穿时候就是脚面哪里有点硌得慌，穿了3天习惯了就好了 没感觉了。鞋很有分量 很结实 上现场干活不怕踢到 磕到 碰到了 不怕踩钉子了。"
5,"东西虽贵却很值 很好很好，可以用精品去形容"
5,"不错 穿着面料舒服，基本合身，屁股稍显肥"
2,"书写不流畅，没什么特别 这个产品相当于中国十五年前的产品，现在在中国市场已经很难买到这种圆珠笔了。便宜，书写不流畅，定位为会议室忘带笔一次使用，但其实很浪费，破坏环境，所以感觉没定位的产品。不建议买。亚马逊不要老是把国外过时的产品通过海外购扔到中国，我理解为处理库存的方式。包括之前的tommy钱包，RMB都放不下，印度产，比中国的钱包不知道差多少，我猜是tommy多少年的库存。亚马逊很多海外购给我们“新鲜”的内容，谢谢先，但也很多“库存”"
3,"做工一般 做工一般，比想象中差！"
3,"样子挺可爱，不过笨笨的。 样子挺可爱，不过笨笨的。"
3,"尺码买小了 尺码太难选，身高182体重75买的s码小了，有没有买了m码大的换下，或者原价出了"
1,"太太太大了 按照推荐的尺码，再参照了评论，已经比正常选小了一码，拿到后试试，超级大，不能换货，退货还要贴钱，只能差评了，也是第一次差评啊！这个尺码参照表也太坑人了吧！"
1,"图文不符 第一次买，发过来和图片不一样，退货后重新买，发过来和图片还是不一样的鞋子…… 图片放错了吧"
4,"好像不是真皮 随便蹭了一下皮就破了，感觉不是真皮，性价比不高，样子还可以。"
4,"价格便宜 适合冬天穿 尺码偏大 很便宜，羊毛的，适合冬天穿。 但真的又又又偏大了。 最近在美亚买的鞋子、衣服都偏大。"
4,"包装太差 耳机音质真的很棒，但是 发过来的 包装很久很烂，觉得不是全新的 ，而且250欧如果没有前级推的话 只用电脑手机 是推不动的 。所以退了换ath m50x了"
4,"比650EE鞋楦的鞋子小半码 特别注意：比650EE鞋楦的鞋子小半码（也就是说这个是danner正常鞋码）一般我都穿8ee的鞋子配合danner的蓝色厚鞋垫刚好富裕1手指宽度，这个8.5也这样刚好也一样。 优点大家都知道我就不说了 +缺点：扣星 1、通病金属部分会生锈，因此每次上油的时候顺便抹上就能解决了 2、皮比较硬，比较磨脚，建议先上油软化再穿比较好 3、白色的线··············以及会跑偏的鞋舌"
4,"大了点 身高175cm，体重77kg，XL至少大了一码。"
5,"不错 鞋不错，比国内实惠，我脚265穿Uk8正好，"
5,"比较满意 178，63，研究半天买了30/32的，到手之后对颜色造型质感满意，就想要这种上班能穿又不是西裤的裤子。但因为是有点低腰所以腰还略有点紧的，长度稍微长了一点点，31/31应该更合适，31/32也行"
5,"体感好 送LP大人的，性价比不错，对着急用的商品建议海外购"
5,"期待效果 还没有食用，应该不错吧"
5,"货真价实 很好！和美国买回的一样！赞！"
5,"ecco徒步鞋，总体还好 14号下单，23号到重庆，比较快。颜色比图片略深，不过也还好。大小合适，没穿过ecco的户外徒步鞋，希望能和其他鞋子一样完美体验。系带和鞋舌处简洁，不知道是否一样有gore面料，鞋底轻便，希望耐久和耐磨"
5,"非常舒适 这双鞋非常舒服，价格也很合适"
5,"超值 比专柜省了不是一丁半点，只要了解自己的尺寸，还是划算的，因为是海外购，所以时间上有点长"
5,"满意 应该是真皮，有味道，可能是皮的味道？满意"
5,"好 一次拍了两件  一件ML  一件L  两个颜色  都很赞  结果都不舍得退  就两件都留下了  很好  很合身  180cm  85kg"
5,"保温效果好 很好用，保温效果强劲"
5,"质量好 品质好，鞋稍大"
5,"皮鞋 皮鞋可以，稍微有点大"
5,"喜欢 喜欢～刚买回来，小家伙洗好多遍手"
5,"期待效果 感觉挺实在的，好大一瓶。这个的包装比天猫的全一些，多了外面一层塑料薄膜，还有瓶盖里的一层膜，味道差不多。"
5,"音质不错 秒杀价还行，音质也不错，不过功率偏小，只能用作很近距离的监听。"
5,"欧标与国标 冷热水管的接头需要另外配，欧标看起来是3分接口，国标都是4分接口。货很好"
5,"满意的群表型号肆酒叁 轻，冬天戴着不冰手，舒适。6局电波，太阳能，反显，肆酒叁的值得买群表，满意！"
5,"👍🏻 很好，比国内便宜太多了"
5,"不错 老婆162高，100斤，穿着刚刚好，做工也不错"
5,"酸 看成分非常好就是口感很酸我孩子不吃"
2,"会脱色 洗了两次就脱色，发红"
3,"衣服版型不适合不好 172/75，衣服整体过长"
3,"三星评价 越南产，手感很好，有点磨毛的感觉。肩膀宽了半号，袖子长，身子短，保暖性不如抓绒衣，不推荐"
1,"XL 我真的搞不清楚了，国外的尺寸也是很乱的，相同的尺码有的牌子正好，有的就大，有的就小。这个问题都出现在了LEE上。这个衣服明显有些大了，和我以前在国外买的XXL的尺码一样。例外我还买了LEE的牛仔裤，40/32的明显大，38/30有明显小。而我在国外买的levi’s的38/30就正好合身。这里有什么问题吗？是谁在里面搞了什么毛事！"
1,"质量严重有问题的而且亚马逊还不给换 这个垃圾亚马逊 垃圾希捷 保修期内坏掉的硬盘两家互相推脱 三方一起通话 希捷让找亚马逊，亚马逊要我自己想办法 非常差的购物体验 祝您早日离开中国"
1,"衣服太长长长长 这款衣服版型比较奇怪，偏长，本人167/63，这衣服s码肩宽刚好，胸围紧绷着，但是下摆已经快到裆部下面了，要是买的m得当裙子穿，非常尴尬，同一时间买的拉夫劳伦，hugo bosss码正好。。。。"
4,"24CM珐琅锅 开锅了，做了一次炖排骨，味道不错，是个好锅"
4,"感觉一般 方太水槽洗碗机用这个好像感觉一般"
4,"大小合适，加热后，锅很烫，要注意防烫 刚开了锅还没用"
4,"年轻化入门级光动能的首选 整体来说是一次完美的海淘购物体验。 表符合我的预期，就是以前不戴表的，现在戴表了有点不太适应。要不就是过松，要么就是劲，反正不太舒适。"
4,"除了出厂原包装，没有运输包装，到货原包装破损严重! 除了出厂原包装，没有运输包装，到货原包装破损严重!本想退货，想了一下太麻烦，当快递人员的面检查发现机器配件都在，赠送的胶囊14个也在，也没破损，就拿回家试用，还好没问题。希望商家在运输过程中多考虑一下'。"
5,"物有所值 到手很快，硬盘本身品质不错的，性价比高。"
5,"味道还不错 蛮好的，和产品描述一样，儿子说是橙子味的，这瓶吃好，如果效果不错，会继续囤货😊"
5,"满意 尺码很准，颜色中性，男女都可以。"
5,"很不错得笔。 物流也很快，亚马逊客户很热情负责，钢笔也很赞，很愉快的一次购物经历！"
5,"超值。舒服 最喜欢ecco了，非常舒服，鞋垫随脚型，鞋底也比同类的鞋子软，超值"
5,"效果好 一共买了两台 价格非常好 但是快递一个是从威斯康星发的另外一个是从香港发的 但东西都一样 不错 第一次用八档下门牙牙龈有些出血 现在用了四五次了好了 感觉尽量开高一点档节目冲洗后效果更好能感觉得到的"
5,"很喜欢这个咖啡机 很喜欢，快递速度也快，每天都在用。小小的咖啡机，提升生活幸福指数，点赞👍"
5,"鞋码标准，穿着舒适 之前穿ECCO 41码的皮鞋，ASICS 8.5码的运动鞋，这次选41码，还担心有点小，结果正好😊；鞋穿着舒适，值得推荐！"
5,"真香中 低音爱好者  从潜99转过来 逐渐真香中  低音没有很大区别  但还是比潜99好不少的  但中高音强了不止一星半点"
5,"适合脚胖的人 好看 适合脚胖的人"
5,"不错 不错的产品"
5,"秒杀代购 非常好，朋友推荐这个牌子，日本发货，比代购便宜多了，正品好用。"
5,"质量好 质量好，不掉绒。就是袖子略长"
5,"感觉好 轻便柔软舒适的保暖衣"
5,"磨脚问题能不能解决 右脚有点磨脚，但是总体感觉质量还好。"
5,"非常棒的体验 很好，非常喜欢，龙头很重，有点吃惊，实打实用料。"
5,"很好 材质偏硬，好在尺寸刚好。 不错"
5,"非常轻薄舒适 上身非常舒服舒适，适合夏天穿着！"
5,"配送蛮快的 本来以为要等到下周才能收到，没想到昨天就收到了。估计是从保税区发货的吧～ 今天就开始吃了，希望bb能健康聪明"
5,"便宜的 价格便宜啊，三百不到。"
5,"便宜 主要是便宜，用了两三盒，发现一个漏袋"
5,"很满意的剪刀 蓝色的一把已经掉了 红色的还在工作 挺好的东西"
2,"松松垮垮 尺码倒是对的，但很松垮的那种，没型。我还一下买了四款，都不合适!日本胸罩以后不能买了！"
3,"盒子全烂 之前买来，感觉还不错，多买了3组准备送人，结果盒子全部烂了，无语"
3,"新款一样要清洗多次才没木炭屑，不推荐买这款，又贵又麻烦 挺恼火的，这个新款一样会有木炭屑。把旧款用完，这几天开封用亚马逊买的新款，以为能省心一些了，结果茶杯底还是有很多黑色小颗粒。把滤芯取出来去清洗，洗了三遍都还是黑黑的水。那和旧款还是没区别啊，一样都很麻烦要清洗好几遍才能用。而且英国寄过来又要贵一些，还要上传身份证曝露了隐私。还不如买国内的新款算了。可是我在英国德国当地买的滤芯就不需要洗，干干净净没有颗粒在杯底。真不知道怎么回事，"
3,"袖子长了点 170  65kg  s码完全合适，就是袖子长了点"
1,"过大，细节和照片不符 细节处和照片不符，买大了，懒得退了"
1,"他家的mq70没有和面勾，要另购 他家的mq70没有和面勾，要另购"
4,"还行，有点厚 还行，就是有点厚，其他还好"
4,"价格感人。 价格感人：优惠价购入。 物流一般：提前发货，提前收货，快递小哥很好。 质量还行：信赖WD，所以买它，但是数据线不怎么样，数据线两个接头都有点松动，感觉没插紧 （插在笔记本USB2.0上传输一段时间直接断电）"
4,"还不错 煎鱼牛排不错，没有涂层的铁锅不沾是不可能的，凑合吧，10英寸的已经5斤了，对于女汉子来说也挺重的，庆幸没有买更大的"
4,"色差太大，面料偏薄，适合春秋穿 与电脑比，色差太大，颜色偏深，几乎是深蓝到黑了，面料偏薄，但是有弹性，适合春秋穿"
4,"Marshall 马歇尔 Minor II 初体验 第一次在亚马逊购物，收到耳机。1.观看了细节，外形不错，查看了耳机外形，细节的地方，应该是正品。2.音效刚使用，低音效果做得非常震撼，其他效果需要煲机后才能了解。3.线有点短，如果脖子粗的话可能戴得有点不舒适。"
5,"衣服合身，比较满意 很合身，买了两条一条做工不错，另一条就不怎么样了，价格便宜。发货有点慢，服务不错客服态度不错，还打电话过来说明情况，这点很赞，快递不送到家，态度一般，有点美中不足，总体还不错。"
5,"很好 非常好，合适，10天收到"
5,"非常好 非常好 皮质很细腻 版型没问题 不会掉 刚开始穿退有点难 多穿几次就很好了"
5,"裤子很舒服 本人身高160cm、体重105斤，买8号大一些，估计6号就够了！裤子弹性好，穿着挺舒服的！"
5,"prime日打折真的超值！ 价格超值啊，用来扩展我的4K原盘收藏，但是没有保修，希望不要出问题。"
5,"挺好 好到没朋友，喜欢这种粗矿的外形，只是第一次煮粥溢锅了，一塌糊涂，锅底上黑黑的几道印，应该是我操作问题，之后用就没有再溢，非常喜欢💕"
5,"味道可以 加肥速度过快，面带病色，才想起来要吃蛋白粉，亚马逊值得信赖，看到别人的评价才知道，里面居然有勺子，捞了半天找出来了，不过一次吃多少还是没有概念"
5,"价格浮动太大了！ 我只想说我是623到手的，但是到手以后发现降价了，550就能到手，差了70,懒得退了，海外太麻烦。音质初听就跟跟很满意。"
5,"超级适合夏天 轻薄，舒适，弹性大，非常适合夏天，穿着去瑜伽也没有移位，就是不知道是否耐用"
5,"除了大，真的好 听说鞋子码数太大，我还特意买小了半码，但还是大了。我脚属于比较长但是没肉的那种，"
5,"物超所值 材质超好 无痕 这价格和质量 简直是超值！"
5,"外观不错 退换了一次货，服务很好。耳机好，解析不错，声场感觉有点小，可能是封闭式的缘故吧，听流行一般，人声远，听器乐很好，适合古典，符合拜亚风格。"
5,"尺码合身，上身舒适 非常好，上身舒适，尺码合身！身高170，重70公斤，M码完美贴合！不错"
5,"很好 送给朋友的女儿的，她收到后认为萌萌的，很可爱，高兴的不得了！"
5,"舒适 大小合适，穿着很舒服"
5,"喜欢重未改变 买过好几个了，一直喜欢重未改变"
5,"值得信赖 舒适，真心不错！送达时间比预期快！"
5,"保温效果很好，国内官网上都还没有得卖 非常好，里面的不锈钢是我见过的最好的，超级亮，第一天早上到热水进去，第二天早上还是有30，40度左右吧，不错。不过保温效果没保温瓶好，可能是没有涂层的原因吧"
5,"圆满了 首先是价格，黑五买的还是非常超值的，不算运费关税比官网便宜了900多人民币。 其实买这件衣服最拿不准的就是尺寸，这款衣服的尺寸特别奇怪，每个人穿都会觉得不一样，之前在官网买过一件L的觉得稍微小了一点，后来在网上看了好多评论和对比（中文的英文的都看了），最后买了一件XL的，但是在衣长方面并没有增加，所以我也不挣扎了就短着穿吧。 最后提供一下我的尺寸，仅供参考（其实没用）我190CM的身高150斤，偏瘦身材，穿XL和L的长短差不多，L的肩宽正好，要穿宽松的话可以试试XL。"
5,"质量很好。 这件是薄的，质量很好，不比日亚的差。"
5,"还可以 使用效果不知道怎么样，但是设计很合理，以前宝宝稍微一挤都挤出来好多，这种的比较好控制！"
5,"便宜好货 高斯经典耳挂，戴上后也很舒服~"
2,"价格虚高非常严重！质量一般、鞋带超短… 价格虚高非常严重！质量一般、鞋带超短…"
3,"滤芯不禁用啊 以前在亚马逊是找另一家买的，基本上两个月换次，现在使用情况和以前一样，不知道是上海水质变差还是滤芯做工不行，基本一个月换次"
3,"掉色 掉色掉的太厉害了，泡了4次，水还是紫的"
1,"衣服太长，质量太差 看着还可以，衣服偏长，而且质量真的是不敢恭维，要不是退货麻烦。。。跟抹布一样粗糙。有够垃圾的。"
1,"有黑色沉淀 非常不好用，有很多黑色沉淀，过了好多次水还是有，本来想喝好点的水的，这下坑大了"
1,"布料太差了，严重不推荐 太硬了，跟纸壳子一样，从没见过这种料子的裤子，太失败了，差评"
4,"有些重 比想象的大和重。原来还想带着它出门，是不可能了。买这款主要是看中和Mac系统兼容很好。另外，运行时噪音大。亚马逊包装很简陋，从美国发来大纸箱里面只装了一个气泡袋，盒子在里面晃荡。"
4,"休闲裤不错 比国内性价比高多了，棉质带点弹性，可能棉质含量不是特别高，洗过一次不褪色，170cm，66kg，年前70kg，目前减了5kg，33L29，腰围有一点宽松，比较合身，本人喜欢宽松一点的裤子，国内裤子的腰围我一般选2.52尺，2.46也能穿，有一点紧，"
4,"质量还行吧 172CM，76kg，M码略宽松，衣身有点长"
4,"走路咯吱咯吱响 鞋底不好，走路时咯吱咯吱响，特别是在硬质路面上，不敢穿去单位"
4,"略肥 整体版型和布料还不错，不过以我的体型尚且略有些肥，瘦人慎买"
5,"很好 没味道，质量好，不是中国制，泰国还是哪记不清了，一共两个。"
5,"好用，多屯点 好用，刚添加辅食就用它了~不过时间久了会裂开，所以要多囤点~"
5,"东西不错！ 很香很香很香！很甜很甜很甜！水加多了喝不完，少了就很香很甜！"
5,"ecco脚感好 平时穿也可，裁判时穿也可，难得的好鞋"
5,"好看 紫色很可爱！穿着也挺舒服的"
5,"第一次亚马逊 满意的购物 满意 没味道 质量也不错"
5,"好硬盘 容量大，性价比很高"
5,"还不错。 鞋子面料比较薄，但尺码准确。"
5,"优惠套装，慢慢用。 大量囤货，慢慢使用。"
5,"很好 治疗需要长期用大剂量的d3，前几年只能到处托人从国外买，现在能海淘真的是解决大问题"
5,"移动硬盘 不错喜欢。能够配置一个装盘的盒子或袋子之类的就好了。"
5,"价格实惠 很合适 物流也很给力"
5,"奶瓶感觉还不错 宝宝使用快3个月了，没使用过其他奶瓶，感觉还不错，宝宝挺喜欢，有时候可以自己抱着吃了！可以开水烫和微波炉消毒"
5,"鞋子很赞 靴子很赞，而且是秒杀到的，很便宜，^_^，大小比耐克小一码刚刚好"
5,"质量好 非常漂亮，款式简洁大方。"
5,"相见恨晚 机器一周多就收到了，同时买了舜红的3000W的变压器，很匹配，至今已经使用快一个月了，利用率很高，经常做的是豆浆还有鹰嘴豆浆，按一个买家推荐的食谱做了花生奶（一把煮熟的花生+几个红枣+2/3的牛奶+1/3的水，不需加糖已经很甜），女儿说超级好喝，现在家里经常煮熟一些豆子放冰箱里，早上很快就能喝上一杯热乎乎的各种豆浆了，还有银耳雪梨糖水，也可以用它搅成银耳羹，口感特别好，应该吸收的也会更好。我会把它推荐给身边注重健康的朋友们。另外更喜欢的地方就是，操作及其简单，使用的时候不需旋转卡在底座上，直接按方向放置就可以了，杯体不重，女生拿来拿去很轻松，清洗尤为方便，这些令它的使用率更高。"
5,"很满意，样子很好看，质量很好，而且实用 很满意，样子很好看，质量很好，而且实用"
5,"舒服 很合适，170cm,68kg，M号的刚刚好的，设计的很好，面料很舒适。"
5,"满意 质量过关，保暖性还行，我179/80"
5,"挺好的 反正比國內買便宜 還正宗 要是我有了小孩 估計就要一直泡在亞馬遜了吧"
5,"奶瓶不错 囤货中的等待小宝宝出生"
5,"真品，包装完好哦 一周左右到货，真品，赞一个"
2,"香蕉咬胶 每次使用前消毒，洗干净，拿给娃娃玩不了一会儿就很粘灰了，性价比低，不知道是不是正品，太容易脏了。"
3,"不理想，很多细节不好 秒针声音很大，而且秒针不准，走一下，会抖回去半格。表带因为是布的，表带头是被直接裁断的，有些线头分叉"
3,"表速偏慢 表速偏慢，不如卖家描述，一个月在3-4分钟的减走速"
3,"效果不错，但日期不好！ 9月9日到货，但17年12月就过期了，还用贴纸把有效期盖住了！"
1,"用一个月就坏了 真不行，虽然戴着舒服，音质白开水就忍了，问题是质量极差，一个月就不能开机了，自己拆开稍微拉拉线就能开机了，我查了下，这种情况有很多，哎"
1,"差评 pluse这个键，怎么按了不能复原；可能因为运输问题，导致底座裂开"
1,"服务太差 和描述的尺寸一点不一样，过大，我是按描述选的尺寸，本来想退的，客服反复强调运费多么的贵，还不停的问怎么不合适了，我说穿的臃肿，不好看，说完后还让我描述，我是按你们的尺寸买的，穿的不合适，就是不好看，我还怎么描述，还说买大，运费自己花，一共没有多少钱，不堪客服反复磨叽，算了，算我倒霉，再别的电商还有七天无理由退货，还可以选择物流，这个不可以，会员还有优惠什么的，这个亚马逊什么都没有，有的只有自己的利益，以后不会再买这家东西，也不会再使用这个电商，如果可以评零分的话，我会的"
4,"有时找不到“希捷硬盘” 我的设备：DELL台式一体机，后升级的win10系统。 开机后，有时可以看到“希捷硬盘”，有时看不到。"
4,"买大些吧 我身高176 体重77kg。看完评论选择了xl ，但还是感觉有些小。现在穿正好就是担心洗完以后缩水"
4,"速度比预想的快，皮质好，尺码个人认为大了半码，穿的舒服 这个价格，绝对是物有所值的，继续关注"
4,"厚实 袜子很厚实，棉质感十足！就是偏大，给老爸穿正好！"
5,"东西不错，物流超快 东西不错，蛮好看的，一个星期能到手，物流的速度很赞，实用容量3.63T"
5,"好东西，买无憾！ 在已经拥有森海HD800，IE800等高端耳机的情况下，还买这个曾经是这个比较冷门品牌的旗舰耳机，纯粹是为了猎奇和玩心未退而已。不过玩了一段时间后，感觉是买对了！这只耳机无论是从音质、用料还是做工来说都很优秀。良心厂家，良心产品，特别是良心的中亚海外购。值得点赞！（耳机需要煲100小时以上）"
5,"非常好表！！！ 其实买这个表就是买机芯，因为他是CASIO，自然在好的机芯之余又那么便宜的情况下没有多余的设计和制作了，这么便宜能买到CASIO的表真是很高兴。其实虽然说简单，但是其实很简洁大方，我带了一年多了，同事都说非常简洁时尚，很好配衣服，当然也要看什么样的人带（呵呵），比较适合年轻白领和学生，但是为什么会给人简陋的感觉，我觉得是包装上出了问题，应该使用更加时尚的材质和包装形式，才能配得上这个表，这块表后来我发现很多人在用，因为非常耐用，可以带5年的电池，比我之前买的任何一块表都耐用，虽然我的口气真的有点像托，但是这的确是我的真实体验，之前刚收到的时候的确也有挣扎，后来发现果真是casio的设计和制作，很不错，不是什么人都能欣赏的！！！！！！！！！！！！！！！！！！！！！！！"
5,"不错! 喜欢的款式，颜色也很好，穿着合体，舒服。内裤不是很喜欢，面料有太硬。"
5,"性价比还可以 172cm，90kg，L号合适，稍紧。 衣服不厚。袖子长，还可以接受。黑色的有点粘毛。 准备再定件XL的， 还是喜欢宽松点。"
5,"很不错的耳机 之前没买过高阻耳机，以为这款很难推。然而，刚收到货了后，用手机试了试，声音还挺大的，并没有网上一些人说的直推蚊子音。。。 也不过，当然，声音大并不能说明就不需要耳放了。   回去仔细听了下拉二还有肖邦第一钢协，用的HM650+power卡直推的，总而言之，效果我还是挺满意的。做工也挺不错，比我之前的K701要感觉上耐操多了。佩戴的舒适度尚可，因为我头比较大，有些夹头，不过也还好，可以接受，一般人应该是不会觉得有夹头。  不过当然也有一些问题： 一是交响乐里声音比较尖的打击乐，比如说锣的声音非常的让人不愉快的刺耳。至于低音方面，我觉得还是挺足的，不过感觉不是那么的平滑，总有些毛刺的感觉。不知道是因为新耳机没煲开还是怎么的，但愿以后会好些吧。 二是电话线看上去非常专业高端，然而实际用起来，，，觉得比较蛋疼，特别是电话线悬空的时候，总会觉得有很重的一东西，拉着头一样。  听了两天写的评论，可能不太准，仅供参考。"
5,"传说中的耳机 真的很干净，听着舒服"
5,"衣长短 胸围袖子肥 本人身高180cm 体重63kg 穿L码短 肩正好 就是袖子肥 胸围肥 衣服做工很好 面料很好 很厚实 冬天穿应该一点问题没有"
5,"身高182，体重158。买的33X32的，刚刚好。 身高182，体重158。买的33X32的，刚刚好。裤子质量没得说，自从有了海外购，我基本就不从美亚买东西了，直接中亚海外购全搞定，还不收运费。那点税，就当转运费了。"
5,"超棒超值的一次购物。 奶瓶是日本直邮的，收到用了几天感觉很好，用沸水，消毒柜消毒都没有异味，赞！之前在国内母婴店购买过四五个贝亲奶嘴，之后也在孩子王APP上面购买过一个贝亲奶瓶，消毒过后奶嘴表面都是泛油泛油的，而且很大一股异味，难怪之前宝宝抗拒吃奶瓶。亚马逊海外购买的日本直邮的这款奶瓶很好，也轻便，宝宝6个半月能一次乖乖吃完160ml，也是解决我一大难题，之后再大一点就能自己抱着奶瓶吃奶了。"
5,"囤货，颜值和大小可以接受 朋友推荐这款吸奶器便囤货还没有使用，大小可以接受；不过为什么主机和电源适配器的都是东莞生产的呢？？网页信息给到的制造商是everready first aid啊？"
5,"西装品质一流，尺码太大，国人买要注意了！ 西装做工精细，品质一流，码太大，国人买要注意了！本人身高174cm，体重60kg,，买了个38Regular(Black黑色)，上装长了好多，裤子配的是31的，可我裤子只穿29的，只好退货！准备重新下个36Regular(Navy蓝色)"
5,"相当不错，物有所值 穿了特别舒服，相当不错"
5,"家中常备 这种多维矿物质片家中日常备着，补齐因膳食不平衡导致的维生素和微量元素得缺乏"
5,"很满意 质量不错，没有味道，宝宝很爱啃。"
5,"喜欢 孕期买了很多华歌尔的东西，基本件件都满意，这个，一定不要买太大号，产后掉肉还是蛮快的。"
5,"合适 170  75  略胖  M合适"
5,"很好的 挺舒服的不过感觉右脚比左脚松一点。按照平常的尺码买的，也算合适啦有一丢丢大。不过反正系带也无所谓啦"
5,"挺好的 做工不错，带宝宝出门的时候携带很方便，保温效果也还可以。"
5,"还不错！ 挺软的，适合孩子咬，小孩喜欢就好。"
5,"精美做工 非常喜欢，做工精美，写字顺滑，有弹性"
5,"Beyerdynamic 拜亚动力 DT770 PRO 头戴式专业监听耳机 250欧姆 当天晚上买第二天上午就到了，耳机看起来很不错，戴起来也很舒服，音质得听听才知道了。"
2,"运输不当 运输太暴力，外箱坏，里箱也坏！希望音响没事"
3,"太大了 这哪是修身的款式呀，"
3,"到手感觉 中国制造，音质还不错。夹得耳朵痛，另外色差严重。推荐买黑色。"
1,"衣服是二手的 衣服是二手的 拆开包裹发现一股洗衣液的味道 卫衣的绒布都是别人的头发 太恶心了 ！ 衣服还没有吊牌 亚马逊这简直是店大欺客了 把洋垃圾运到国内卖"
1,"发错货了！！！ 买了3件，这一件是什么鬼？太不用心了。还得退，真麻烦！"
4,"不错 便宜，耐穿，舒适，性价比高"
4,"裤子不错，但是 性价比应该给五星的，但是发错货了，买close发了条open。算了，就这么穿吧"
4,"优势与缺陷 声音比DV自带立体声双侧电容拾音器要细腻，层次感也能出来，是款不错的替代机身拾音器的话筒。问题有三:电池很难拿出来；衰减拨杆实在是隐蔽；没有mini热靴转接座。"
4,"慎入 做工还可以，音质还没煲好，不会评价，可惜出口转内销的，价格自然不够实惠。"
4,"和之前门店买的一样，符合预期 和之前门店买的一样，符合预期"
5,"很满意，价格也不错 收到试穿一下是我喜欢的款，脚感舒服软硬适中，凉鞋款比平常皮鞋43码买大了一码将将好，貌似比专柜试穿的44码小一丢丢"
5,"喜欢 第二次购买，闷烧效果很好"
5,"刷头很好用 刷头很合适，孩子用了电动牙刷后牙齿白了很多，4个刷头可以用8个月了，非常好，哈哈"
5,"好看 产地越南，质量还是有保证的，版型好看，用的是防水纤维，很酷，好评"
5,"超值 淡蓝色的，很划算，产地中国"
5,"简洁，轻便 宝贝已收到是自己所喜欢的简洁轻便型手表，最最重要的是价格十分合理，非常不错。"
5,"喜欢 有一点点小，肯定装不下多少，休闲时尚，很喜欢，还有就是买个标。"
5,"鞋码选择 脚长25.5cm，买265挺合适，比先前买的gt2000（42码2e宽）紧一点点。没有gt2000那么明显的踩屎感。"
5,"便宜 太喜欢了，卡西欧的质量就是好，走时很准的"
5,"不错的裤子 由于价格原因百分一的氨纶含量太少了，几乎没啥弹性。 175、80的身材长短肥瘦正好（洗涤前），但是仅限于春夏秋，冬季穿个贴身的厚一点的抓绒裤就紧了。 如果有33、31的可能也不错。值得购买的裤子。10天到货。"
5,"很好 很不错，适合夏天"
5,"喜欢满意的一次购买体验 非常喜欢，一直购买这个品牌，穿着舒适。"
5,"完胜 很不错的锅，一家四口足够用了，质量好，完美的很，棒棒哒"
5,"推荐 一不小心下单下成了两份。东西收到是通过DHL寄送的，有一盒的包装是被打开过的，但是东西没受影响，棉质舒服大小合适。美版应该是比国内版型大，建议买小一号的穿。推荐，上身穿了很舒服。"
5,"巨大，轻薄 这款L的胸围108，XL的胸围120-130，这差距太大了，XL适合190，200斤左右的人。"
5,"很好 clarks质量没得说，性价比高"
5,"很喜欢 非常好颜色鲜艳易上色"
5,"很可爱的小餐盘 很Q的一套餐具，外形可爱，朋友推荐，等不到优惠只能下单了"
5,"很好！ 很赞，没想到这么快就收到了，迫不及待回去动笔了，宝贝一点问题都没有。"
5,"尺码 除了裤子有点长，其他挺好。"
5,"很棒 非常不错，便宜实惠，比国内裤袜好"
2,"质地较差，颜色不正 对比boss这个品牌预期应有的质量还有差距，感觉一般！"
3,"尺码太大 欧码，太大了，没法穿"
3,"压脚背 压脚背 我不是足弓高的类型 clarks 牛津鞋我穿38有点大37.5有点紧 这款38穿着紧 这款39估计会大。寄过来的时候鞋面有磨损。颜色比图片深 走路还挺舒服的"
1,"无语的亚马逊售后 耳机使用不到三个月 出现左右耳偏音 与亚马逊客服沟通 语气非常不友善 让去找森海 森海回复 京东 亚马逊卖出的找他们 再找亚马逊 语气稍好了点 但问题仍然没有解决 亚马逊的售后 真的无语"
1,"质量差，怀疑是否为正品 皮质与介绍差别大，较差，不相信其乐有如此粗糙的鞋子，怀疑是否为正品。美亚上有这款鞋子的晒单图片，与网站图片是一致的，也许把残次品发到国内？第一次亚马逊海外购，很失望，耗费了这么长时间。正在办理退货。<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/CLARKS-男士-Stinson-Hi-高帮鞋-Stinson-Hi-Wallabee-黑皮革-9-5-D-M-US/dp/B00AKLRBZ6/ref=cm_cr_getr_d_rvw_txt?ie=UTF8"">CLARKS 男士 Stinson Hi 高帮鞋 Stinson Hi Wallabee 黑皮革 9.5 D(M) US</a>"
1,"假货 表带就直接和官网上完全不一样"
