"labels","text"
4,"Calidad precio Cumple con lo descrito"
5,"Muy bien. Recomendable La prenda abriga, me la pongo debajo de una chaqueta de running para salir a correr por la noche y no tengo frío. Se ajusta perfectamente y saca el sudor perfectamente."
5,"Piedra tipo amatista. Es muy bonito."
5,"Practics Excelente"
5,"Todo correcto Me llegó antes de lo previsto y me encantan!!!! No puedo estar más contenta 😊"
5,"Hawaiana Para que queden bien hay que mirar la talla europea mi hijo gasta  41/42 y pedimos 43/44 y quedan perfecta."
5,"Potente y práctica Buena potencia, fácil uso, me gusta."
5,"Gran zapatila Excelente."
5,"Buena compra Tal y como se anuncia, muy útil."
5,"Buen producto Lo mejor, lo peque que es."
5,"Gran calidad Muy buena calidad ,mandado en una caja de muy buena resistencia y muy bien cuidado. La correa tiene muy buena pinta, fuerte y bonita"
5,"Mal empaquetado El bolso cumple con las expectativas, ( buen producto) pero el mal empaquetado junto con otro articulo que compré (sombrero) arrugó en demasía los artículos. Decepcionado con el embalaje.  Bueno, ya parece que ha cogido su forma y queda bien puesto. Es un alivio. Es justo comentarlo, después del susto inicial. Un saludo."
5,"Geniales! Ya tengo 3 y los uso con diferentes tetinas, para cereales, para leche normal, etc. Vienen con la tetina de nivel 1 para recién nacidos, a los 3 meses hay que cambiarla. Son geniales!!! Y nada de cólicos!"
5,"Auriculares cómodos y con muy buena calidad de sonido Auriculares de una muy buena calidad a nivel general. Aunque lo que más me ha llamado la atención es el sonido, es francamente muy bueno sin importar el estilo de música que estés escuchando. También me ha gustado lo cómodos que son y cómo se ajustan al oído, resulta bastante fácil usarlos por horas sin sentir ningún tipo de incomodidad."
5,"Pendientes bonitos Comprado como un regalo para mi mujer, a ella le gusta mucho. Dice que son bonitos y de plata ya que le ponga alergia de otro material Buena compra"
5,"Volveré a comprar Muy bueno.. Para suciedad incluso de las yantas del coche.."
5,"Se ajustan y son fáciles de usar. ¡Estos auriculares funcionan muy bien! Se sostienen en mis oídos y se mantienen incluso corriendo. Cancelan el ruido externo y me permiten concentrarme en los podcasts que me gusta escuchar. Están bien diseñados y son fáciles de usar."
5,"Comodas Perfectas"
5,"Genial calidad/precio Lo limpia absolutamente todo, desde trozos de pienso del gato, hasta azucar, pelusas, migajas de pan... Es espectacular lo que consigue esta marca. No tiene sistema de navegacion pero funciona perfectamente, lo aislas en una habitacion y la limpia de pe a pa. Y en la casa entera tmabien, pero tarda mas tiempo. Lo suyo es dejar las casas completas y grandes para modelos superiores, en cuanto a tiempo. Para limpiar mi casa de unos 100m2 mas o menos le ha llevado una carga completa muy ajustada. Pero ha quedado genial. Quizas otros modelos optimizan mas el tiempo."
5,"Producto de calidad Son un poco caras pero merece la pena pagar un poco más. Son muy cómodas, elegantes y resistentes, se nota que están hechas con materiales de calidad. Suela de caucho blanda (agarra pero no suena al pisar) y sin costuras a la vista. La presentación me ha gustado también, vienen en una caja adaptada muy elegante e incluye una bolsa de tela para llevar las zapatillas. Sin duda una buena compra."
2,"Pi. solo lo he podido usar 1 vez, ya se me ha estropeado el cierre. La verdad es que es una pena porque es bonito, pero ya no me vale para nada, sacaré las bolas haber si me vale para otra pulsera, en fin decepcionada"
3,"Memoria practica pero posible poca duración La valoración no es mayo aunque la memoria funciona bien, pero se calienta excesivamente tanto al conectarla en Móvil como en PC.  Tuve que devolver la primera USB por este motivo y la segunda que me han enviado le ocurre lo mismo. No la he devuelto tambien esta y la ire observando, pero me temo que si sigue calentandose de esta manera se deteriora la memoria."
3,"Suela Lo único malo que le veo es la suela es súper fina por fuera parece que tiene una suela más gorda pero por dentro con la suela tan fina es incomodar andar después de unas cuantas horas con ellas puestas"
1,"Low quality This toaster looks fine in pictures as a ""retro"" style toaster but for the price it is very poor quality overall. The slider bar for making the colour of toast at the bottom is thin plastic and will surely break over a short time. The crumb tray is so shallow it will need to be emptied every day as will hold few crumbs. It is so lightweight that when adding bread and pressing the slider down the toaster tips up. The outside walls of the toaster get very hot. The fancy timer dial on the front means nothing, although the needle moves to show an approximate time to toast the item to your selected number on the slider. But if you rely on this the toast burns badly. The slots are narrow and barely take bread over 10-12mm thick. Overall, this toaster is no better than a non-brand, or cheap supermarket toaster I could have bought for around 20€. I paid extra shipping too, for two day delivery and it arrived 8 days later than that!! All in all the worst buy I have made on Amazon ever. Esta tostadora se ve bien en imágenes como una tostadora de estilo ""retro"", pero por el precio es de muy mala calidad en general. La barra deslizante para hacer el color del pan tostado en la parte inferior es de plástico delgado y seguramente se romperá en poco tiempo. La bandeja de migas es tan poco profunda que deberá vaciarse todos los días, ya que contendrá pocas migas. Es tan liviano que al agregar pan y presionar el control deslizante, la tostadora se inclina hacia arriba. Las paredes exteriores de la tostadora se calientan mucho. El elegante dial del temporizador en la parte delantera no significa nada, aunque la aguja se mueve para mostrar un tiempo aproximado para brindar el elemento al número seleccionado en el control deslizante. Pero si confías en esto, la tostada quema mucho. Las ranuras son estrechas y apenas tienen pan de más de 10-12 mm de espesor. En general, esta tostadora no es mejor que una tostadora de supermercado barata o de marca que podría haber comprado por alrededor de 20 €. ¡También pagué un envío adicional, por dos días de entrega y llegó 8 días después! En general, la peor compra que he hecho en Amazon."
1,"En 1 mes se dejó de oir 1 auricular En tan solo 1 mes, dejó de escucharse el auricular derecho. Los originales que me vinieron con el movil me duraron 2 años...."
4,"Buena calidad y servicio excelente Buena calidad y servicio excelente, es un poco más largo de lo que esperaba, pero nada que una buena sastra no soluciones."
4,"Bueno Lo compré para mí novia y le gusta"
4,"Sony MDR-ZX110 Auriculares cerrados, blancos para un regalito de última hora a un sobrino, Autenticos Sony a precio de derribo, suenan decentemente."
4,"Muy buena sensación Me gusta esperaba por el precio sudadera delgada y mala, pero es de muy buena calidad"
4,"Muy bueno Es bastante fuerte y viene con adaptadores de rosca que son útiles, buen servicio pero hecho de menos que tenga una bolsa de transporte para guardarlo"
5,"Rápido Muy buen producto. Rápido funcionamiento y además es de cristal."
5,"Regalo y éxito Fue un regalo a la pareja y todo un éxito son pequeñitos pero elegantes, ya que se disimulan bien. Quedó encantada"
5,"Todo perfecto Muy contento con este maravilloso colgante , un regalo perfecto y un 10 por el detalle de la nota y la bolsita en el envío"
5,"Tiene muchos compartimentos y bastante capacidad Me ha gustado el material muy agradable al tacto."
5,"Muy, muy recomendable. Una navaja perfecta. Yo la queria para salidas de senderismo y acerte, es perfecta. Por tamaño y filo de la hoja. La recomiendo sin duda."
5,"Una de las mejores opciones Se oyen realmente muy bien, a este precio es una ganga!"
5,"Calidad Buena calidad y bonito"
5,"Genial Lo utilizo en la construcción y por ahora aguanta sin ralladuras lo recomiendo totalmente."
5,"Gran calidad Gran calidad"
5,"recibido hoy  20 de marzo de 2019 todo correcto de acuerdo a lo enunciado"
5,"Genial La verdad q antes lo teníamos q haber comprado, una maravilla totalmente recomendable. Un volumen espectacular fácil de llevar. Lo utilizamos en un aula"
5,"Excelente Muy bueno. Tamaño correcto y con el sistema de rosca para colocarlo encaja perfectamente con el blue snowball. Muy recomendado"
5,"Muy buena replica a un precio increíble. Perfecto! Muy bonito y detallado, es el tercero que compró, todos para regalo, les encantó tanto a mis sobrinas como a mi amiga fan de Harry Potter."
5,"Unas zapas geniales Son una zapatillas muy chulas y calentitas. Quedan muy bien. Hay que avisar que tienen la suela muy fina y es como caminar descalzo. Así que si no te gusta la sensación de ir descalzo busca otro modelo."
5,"Es el reloj que tuve cuando era joven. Y sigue igual de fiable y bonito. Es un clásico. Lo tuve a los 18 años y me encanta volver a tenerlo ahora, que no veo tan bien como antes y además no me pesa nada en la muñeca.  He buscado en otras web y lo ofrecían por  un precio significativamente más alto."
5,"Excelente producto <div id=""video-block-R1NQY6GIQNG9A5"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-eu.ssl-images-amazon.com/images/I/91U0NIVnjBS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-eu.ssl-images-amazon.com/images/I/71An65c45yS.png"" class=""video-slate-img-url"">&nbsp;Lo compre porque quería calentar el agua con mucha rapidez, y sin ninguna duda cumple su función, solo hacen falta 10 segundos para que empiece a hervir."
5,"Buena compra Geniales crocs totalmente originales y perfectas de talla, me las compre para probar y no puedo estar mas contento, estoy seguro que compraré más."
5,"Sensación de spa Me encanta la sensación que transmite, es como estar en un spa. Apenas hace ruido, es muy silencioso, se puede ajustar tanto la luz como el nivel de vapor. También tiene un programador para que se apague a ciertas horas. Huele de maravilla toda la habitación y según el tipo de aceite que pongamos aporta sensación de relax, sueño, energía, etc."
5,"Material resistente Tal cual como se muestra en La foto, yo pensaba que era en plan bolso cuando en realidad es un portafolio de Lona, de excelente calidad . La recomendaría sin duda alguna"
2,"pendientes son demasiado pequeños, casi no se ven. no son ni la cuarta parte del pendiente de la foto. son super pequeños"
3,"Muy buenos pero el pack viene con la tetina pequeña Cuando nacio mi hijo me regalaton un pack con biberones de esta marca. Al principio no me convencian mucho pero al final son los que mejor me han ido, he intercalado pecho y biberon y el bebe lo ha cogido bien sin rechazar el pecho. Ojo hay que poner la valvula easyvent hacia arriba. He comprado este pack para una segunda residencia. No le pongo mas estrellas por que te obligan a comprar los bibes con la tetina del 1 cuandomi hijo ya necesita la del 2-3, deberian haber paks con tetinas de tamaño grande."
1,"Ok Devuelto"
1,"Mal Pues me tuvo que tocar una bota mala, porque se me hizo un agujero en la suela de una de las botas al poco tiempo de usarlas."
1,"yo no se lo que entienden por 3 metros de un metro escaso, semirrigido, nada flexible. y peligro de llevarte el amplificador detras inadvertidamente. muy mala compra"
4,"Sencillos pero suficientes Lo dicho, son sencillos, básicos, pero no se necesita más. Música, radio, ..., y contestar llamadas si se quierre.. ."
4,"Práctico y sencillo. Por el precio que tiene poco más se le puede exigir. Incluye, una licencia de Ableton Live Lite, que permite añadir hasta 8 pistas y viene con bastante contenido de librerias, unos 600 MB.  En un MacBook Pro con Yosemite y Logic Pro X es conectarlo y funcionar, sin más complicaciones.  El tacto de las teclas quizás parezca algo endeble, pero según mi criterio, cumple de sobras con el uso que se le va a dar. Teclas ligeramente pequeñas. Incluye el control de volumen del canal MIDI.  Tiene un tamaño bastante contenido, que permite meterlo en cualquier bolsa de transporte y pesa poco.  En resumen, recomendaría su compra para un uso básico y principiante."
4,"Bueno, aunque la perilla podria ser mas robusta Me ha gustado y hace su funcion"
4,"Talla 40,5, Creo que es para corredores con más talla y un peso de 80 kilos o más Zapatillas de Running modelo color Negro Black Lemon Spark 003 de la marca ASICS Gel Nimbus 21 en talla 40,5 Peso de zapatilla Izquierda 284 gramos. Peso de zapatilla derecha 287 gramos. Altura (aprox) del talón unos 11 cm. La Medida tomada personalmente de la plantilla es de 26,5 cm (máximo).  _Conclusiones: Tengo un peso menor a los 80 Kilos y la talla que adquirí es una 40,5. Al igual que los comentarios de algunos compradores, las zapatillas no ""descansaban"" correctamente sobre una superficie plana, las dos tenían un ""liguero balanceo"", este no era muy exagerado y una vez usadas durante varios días no noté molestias en la pisada por este motivo. Lo que sí noté es que me resultan algo duras en zonas de asfalto o superficies/terrenos duros, la amortiguación no la noto como en otras zapatillas (no voy a hacer publi de otras marcas). Considero que las Nimbus 21 son unas buena zapas, pero están más orientadas a corredores con un peso superior a los 80 kilos (preferiblemente más) y una talla también superior a la 40,5 que es la que yo uso.  _Conclusión Final: En fin, que tengo un sabor ""agridulce"" por que esperaba más de ellas, creo que un pié pequeño como el mío combinado con el ""poco"" peso hace que no sean tan buenas ""amortiguando"" que otras.  Saludos By Flype"
4,"LA CUARTA VEZ QUE LOS COMPRO. PERFECTOS PARA ENTREGAR SESIONES DE FOTOS. Ésta ha sido la cuarta vez que he comprado estos pendrives para entregar mis trabajos fotográficos. En solo un par de ocasiones he tenido que formatearlos para que funcionasen mejor. Pueden ser algo lentos a la hora de grabarlos, pero funcionan a la perfección, además del bonito diseño que tienen."
5,"ideal tengo 2 horas de bus todos los dias al trabajo y me ha resultado perfecto para meterle series y ver un par de capitulos en ese trayecto, se transfieren muy rapido los archivos al ser 3.0 recomndable"
5,"Buena calidad / Tallaje perfecto La tela es de buena calidad, el corte de la camiseta es regular por lo que no se adapta. Ideal si no te gusta la ropa ajustada. Para una altura 173cm y un peso de 77kg compre la M y me queda perfecta."
5,"Recoge muy bien el pecho Me ha gustado un montón quedan muy sujetos y al mismo tiempo comodísimos, muy satisfecha porque ya he comprado muchos que no me han gustado tanto."
5,"Gran zapatilla todo terreno Gran zapatilla para corredores todoterreno minimalistas . La suela absorbe perfectamente las piedras o raíces . Es perfecta para pistas y asfalto. En terreno más técnico no las he probado  . Ojo con la talla ,  son  medio número o  uno más  grande de lo habitual en Merrell ."
5,"Rapidez y calidad Tal como lo pedido, muy bien"
5,"Bien Me ha gustado mucho. Uso para todo , pasear, correr, entrenar . Muy comodo"
5,"Gran compra Gran compra"
5,"Recomendable Realmente cumplió con las expectativas. Muy buen sonido y calidad del material también."
5,"Muy bonitas Quedan chulísimas ,talla normal ,buen material"
5,"Excelente A mi esposo le encantó,buen reloj,gracias"
5,"Bien ok Todo OK más barato q en Carrefour o dia"
5,"domingo Buena compra, es Verbatim una marca conocida y muy buena, buena capacidad y memoria, satisfecho cien por cien, gracias, os lo aconsejo que lo compren"
5,"Turbantes para cada día Bonitos colores, material agradable, no resbalan del pelo. De momento muy bien todo"
5,"Producto ya conocido y que se modeerniza Ninguna sorpresa. Se adquirió porque con los años el anterior ya necesitaba relevo en el pie batidor,...y prácticamente casi es tan caro el repuesto como el aparato completo al añadir el pie de puré."
5,"Calidad y envío 5 estrellas Fabuloso!! Rápido envío. Buenísima calidad de los materiales. Respecto al tamaño q tantas dudas crea, entra más q de sobra monedas de 2€. He pedido otros 10!!"
5,"Geniales Me ha sorprendido lo cómodas que son."
5,"Muy practico Estoy muy satisfecha con el biberon, lo llevo a todos sitios y como es vidrio es mejor para mi bebe"
5,"Perfecto para iniciarse a la guitarra He empezado ahora a tocar la guitarra y necesitaba un cable para conectarla al ampli y puas para tocar. El cable funciona perfectamente, suena bien (a oídos de novato como yo) y se ve de calidad con este acabado. Y las púas son todo un detallazo: de muy buena calidad, diferentes grosores para empezar a ver cual te gusta mas, bonitas y con una cajita metálica muy práctica para guardarlas."
2,"kike No cumple con la descripción del producto, no funciona con Android como indica en las expecificaciones, a no ser que tengas Samsung 5 o superior."
3,"Bonito pero corto Es bonito pero corto para las personas que somos muy altas."
3,"calzan algo justas las zapatillas en si estan muy bien, ley que habia que coger un numero mas grande xk son justas asi que yo que calzo un 37,cogi un 38 y aun asi son justas..pero las zapatillas son muy comodas y muy chulas."
3,"Correcto Correcto calidad precio"
1,"Ni lo compreis,  un tanque, no vale ni el poco dinero que vale. Ni para tacos de escopeta"
1,"No megusto No funciona"
4,"Buen producto Producto tal cual se esperaba, nada fuera de lo común, igual a la descripción. Buena relación calidad/precio. Contento con la compra"
4,"bien Biberon de buena calidad, aunque evidentemente es de plástico y eso no lo recomiendo prefiero de cristal o vidrio, lo que pasa que para el transporte si que es mucho mas práctico este, además trae otro bote dentro más pequeño para meter los polvos de la leche, es super practico!!, por este motivo es que lo he comprado porque si que el precio me parece algo elevado y por el tema del plástico, pero claro si quiero portabilidad tiene que ser así. Trae un sistema anti-cólico innovador, de la tetina sale el liquido muy lentamente."
4,"Rapidez y eficacia en servir el artículo Cable muy delgado, frágil."
4,"buenas botas para trabajar botas bien acabadas con muy buen precio,comodas y seguras,perfectas para la lluvia,es un producto con una muy buena relacion calidad/precio,las recominedo sin dudar"
5,"Recomendable al 100% Talla L. Se adapta bastante bien al cuerpo,muy cómodo y de material bueno. Lo recomiendo al 100%"
5,"Perfecto Todo bien"
5,"Sin problema Me queda grande pero me valen"
5,"Cumple 100% con las expectativas. A pesar de leer varios comentarios no muy buenos, me decidí por comprar este modelo. La verdad que no creo que sea suerte, pero el mío funciona muy bien. El embalaje fue muy bueno, con instrucciones claras, hay hasta vídeos explicativos. Después de unos días de pruebas, nada que objetar. Marca bien las temperaturas (contrastado), y me tendré que fiar de la humedad. En día de lluvia marca el 99%, con lo cual considero que el rango alto está ok. La inercia de lectura de temperatura es lenta, pero imagino que es correcto por el tipo de sensor que lleve. Estos sensores no son de lectura instantánea (nos vamos a equipos de +600€) Y tardan unos minutos (bastantes) en alcanzar la temperatura correcta. Resumiendo, relación calidad-precio, más que adecuada.  <a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/ThermoPro-TP65-Inalámbrico-Termómetro-Higrómetro-Digital-exterior-y-interior-con-gran-Pantalla-táctil-y-Retroiluminación-azúl-Medidor-de-Humedad-Temperatura-Función-de-memoria/dp/B075VMLZB9/ref=cm_cr_getr_d_rvw_txt?ie=UTF8"">ThermoPro TP65 Inalámbrico Termómetro Higrómetro Digital exterior y interior con gran Pantalla táctil y Retroiluminación azúl, Medidor de Humedad Temperatura, Función de memoria</a>"
5,"Reloj sencillo pero de momento va bien Por el precio, no puedes pedir nada mas. Es fantástico el relieve del tren, aunque tiene tacto a latón, plástico, pero el color cobrizo le da el pego."
5,"Muy bonito Es preciosa a mi me ha encantado la recomiendo , tiene mucho brillo como se puede apreciar en la foto y su medida es perfecta la volveria a comprar sin dudarlo una buena compra."
5,"Altavoz Calidad precio genial"
5,"Son Buenos Buena calidad de sonido, graves profundos y agudos claros y buena calidad de construcción. Ademas vienen con estuche para transporte, funciona en casi todo los dispositivos que he probado, los recomiendo 100%."
5,"Perfecto Necesitaba esto para caber en un lugar particular en mi cocina y lo hace, realmente necesito un trapeador más pequeño pero eso no es culpa del cazo"
5,"biberon rapidos en el envio, perfecto. el biberon es de muy buena calidad, la tetina imita la forma del pecho, perfecto para el bebé tal y como queríamos."
5,"Preciosa Preciosa, repetiría seguro. Lo recomiendo 100%."
5,"¡Fantásticos! Estoy impresionada con estos auriculares. Para empezar, la caja donde vienen tiene un contador electrónico con la batería que le queda. Son ergonómicos y se adaptan perfectamente a la forma de la oreja, por lo que no se te van a caer, hagas lo que hagas. Se emparejan muy fácilmente con el teléfono o el mp3, tablet, portátil, etc. y no da problemas de conexión, puedes estar alejado y sigue funcionando sin interferencias. Lo suelo usar con el móvil para salir a caminar. Aguantan el sudor sin problemas.  Tienen un botón en cada auricular pudiendo pasar de canción o subir o bajar el volumen sin necesidad de tocar el teléfono. Los auriculares se escuchan fenomenal, con una insonorización del exterior excelente y el sonido es espectacular. Lo que más me gusta es la autonomía, en si mismo la base es una powerbank, que te sirve para cargar los auriculares. Sin duda los recomiendo y es más... compraré otros para regalar estas navidades."
5,"Encantada Es para regalar y encantada"
5,"Muy bien El reloj es muy bonito y vino en el plazo y muy rápido de momento funciona de lujo y no es muy lioso a la hora de manejarlo ni a la hora de cambiar la hora y demás aparte de que te trae un manual de instrucciones donde lo explican muy claro"
5,"Funcina Está bien"
5,"Durabilidad llevo los aros de color negro bastante tiempo y la pintura sigue intacta otros pendientes de descascarillan en seguida son de buena calidad estoy satisfecho"
5,"Muy recomendable Quizás sea un pelín ancho, pero tampoco demasiado. Desde luego es una zapatilla muy cómoda. Llegó todo a tiempo y en perfecto estado."
5,"Súper cómodos Perfectos de talla y muy cómodos, los pongo todos los días y van con todo."
5,"Cómodos y modernos a buen precio Excelentes zapatos de Clarks a un precio muy ajustado (45€). Cómodos y modernos."
2,"Incómodas A pesar de ser Asics (supuestamente) son muy incómodas, ya que las noto muy duras, razón por la cual casi no las uso"
3,"100 % Plastico 100% de materiales reciclados = 100% Poliester. Esta bien, pero no creo vale el precio."
1,"Tela pobre Barato, pero casi transparente, de fino que es no luce ."
1,"Pequeñas y estrechas La talla es más pequeña de lo normal y son muy estrechas para niño"
4,"No esta mal No está mal pero para el precio que tiene esperaba algo más."
4,"Bonitos... El primer par de pendientes queda muy grande y no se ve como en la foto pero el resto quedan bien. Son bonitos."
4,"Un disco con mucha capacidady barato. Tengo otro disco de la misma marca y capacidad,  hace ya  tiempo,  creo que no me dio ningún problema.  Sin embargo este nuevo  disco al conectarlo en el TV no me lo reconocía,  ni una LG ni una Samsung,  no había manera.El ordenador lo reconocia a la primera,  asi que lo formateé,  pero ni por esas me lo reconocían los Televisores.  Mirando los comentarios en Amazón vi que había alguine que indicaba que había que formatearlo con una programa de la pagina WB,  dicho y hecho,  y milagro..........ya lo reconecen los TV."
4,"Buen producto La calidad y empaquetado del producto es buena pero no es compatible con la pulsera mi smart band 4 por el grosor de esta."
4,"Cómodos Quizás tenga demasiada ventilación, algo que veo mal porque cuando llueva o pille un charco, se me mojará el pie (con la compra de un cubre zapatillas, lo soluciono) . Pero para buen tiempo, serán perfectos."
5,"brutales buena tela, buen acabado, tallo la 34,36 y pedí la S. Merece la pena chicas"
5,"Como juguete están genial. Como juguete para niño/as están genial.  Suficiente volumen, son robustos, y la conexión por bluetooth al móvil es puntazo para ponerles la música que les gusta."
5,"Diseño, calidad, precio. <div id=""video-block-R1RYJCJGEJQ3TI"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-eu.ssl-images-amazon.com/images/I/C1TplfEZrBS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-eu.ssl-images-amazon.com/images/I/91A4RX8JN-S.png"" class=""video-slate-img-url"">&nbsp;A mi me ha encantado, tiene sólo una ranura pero me caben 2 rebanadas de pan de molde también pan normal y con el aplique que se pone arriba se tuestan panecillos, pan de perritos mientras hago las salchichas...el diseño es precioso de acero inoxidable del que no queda huella. Relación calidad-precio perfecta."
5,"Cinturón deportivo porta botellín perfecto para salir a entrenar Cinturón súper cómodo con bandas reflectantes para ser visto corriendo por la noche! Bolsillos muy amplios y ubicación del botellín muy ajustable."
5,"Recomendado Excelente relación precio/valor. Elimina bastante bien los pops de la voz sin cambiar el timbre en demasía."
5,"eficaz Eficaz. Absolutamente recomendable. Entro agua en mi coche. Olía a perros y gracias a los saquitos, medio kilo en total, el olor desapareció al cabo de 48 horas."
5,"Buena relación calidad-precio Me ha gustado mucho la compra de este pack de calcetines por la calidad/precio. Los calcetines se ajustan al pie de tal forma que no forman ninguna arruga. La puntera viene reforzada y el diseño está muy bien pensado. En resumen, son unos calcetines muy prácticos y además bonitos."
5,"Buena calidad, resistentes y fuertes Geniales. Normalmente usaba Grafoplas con referencia 55700 que son fuertes y rugosas, porque las demás parecen papel de fumar, pero esta marca me ha gustado mucho, son resistentes, duras y transparentes! Buenisima calidad, repetiré seguro!"
5,"Muy bueno recomendable Genial parece que tienes un físio detrás es genial y así me he ahorrado pagar físio cada mes"
5,"Muy buena compra Auriculares muy buenos y muy polivalentes. Les he usado para varias situaciones y van perfectos. Para correr suenan genial y no se caen, ni se mueven, les llevo sincronizados con smartwatch y sin problema, los llevo al mínimo de volumen y se oyen una barbaridad, además puedes llevar uno o los dos y puedes pausar la música con dar solo un toque en cualquier botón de los dos auriculares, o pasar de pista dando dos toques seguidos, también en cualquiera de los dos. Para correr dura de sobra, aunque solamente les he probado hora y media seguida aproximadamente. Les he sincronizado con varios dispositivos y genial, en tablet, smartphone, etc.... además puedes usarlos sin problemas con otra persona y de lujo (escuchar ambos la misma música donde no quieres molestar y estás en movimiento, usar de audioguia en visitas turísticas a través del móvil, escuchar una película en la tablet sin necesidad de líos de cables, etc...). Viene muy bien presentado y la caja donde se recargan es un puntazo, con imán en la base para que no se caigan y esta no ocupa nada, los materiales están muy bien, además son muy cómodos y trae varias almohadillas de distintos tamaños para el oído. De momento la batería no puedo decir si dura mucho o no, como decía antes sólo usados de seguido durante hora y media. Para lo que buscaba, totalmente recomendables."
5,"Cumple perfectamente Buena relación calidad precio"
5,"Ecelente Producto Me encanta, está inmantado y se queda pegado en la Nevera, por eso me gusta, os aconsejo la Compra, espero haber ayudaros a decidiros con la Compra."
5,"Buena oferta Una oferta muy buena a un precio mucho mejor que en el super o hiper. Buen servicio de entrega. Es el producto normal."
5,"Buenisima calidad de construccion y sonido Buscaba unos auriculares sencillos para trasladar bastante, y me he quedado sorprendido por dos cosas: la calidad de sonido y la calidad de construcción. Los uso durante horas prolongadas en transporte y durante el trabajo. Además el estilo del cable es perfecto para evitar enredos. Super recomendables!"
5,"Satisfecha De buena calidad. Muchos bolsillos. Fue para un regalo y le encanto."
5,"Compacto y silencioso Muy buena compra. Un disco con tamaño recudido y bastante silencioso. Muy contengo con él. Compra recomendable."
5,"entretenido Espectacular, a mi hija le encantó, tiene puerto USB, se conecta facilmente al movil (en mi caso sistema IOS), la bateria aun no la he cargado desde que me llego el dia 17, siguen usandolo como venia, tiene también para añadir una tarjeta SD y no es para nada pesado, me lo esperaba mas pesado. Buena compra si lo que quieres es tener a los peques entretenidos y a ti no te importa sufrir ""algo"" de dolor de cabeza :)"
5,"Genial Talla perfecta."
5,"Cómodas Perfecta chancla y súper cómoda, muy práctica y fácil de lavar. La recomiendo."
2,"mala sudadera La textura de la tela es horrible, es como plastico blando. La capucha, al tener este tejido queda deformada y muy grande, aunque la coloques bien queda mal. los logos estan con un plastico plastificado de mala calidad"
3,"Fácil lavado Queda mona"
3,"Bien En general bien, pero se empaña cuando hace fresquito, cosa que no pasa con un 5600 que tengo desde hace 30 años. Ya no hacen relojes como antes."
1,"Estafa Estafa, no hace nada y si eres delicado de la piel te salen granitos."
1,"Mala calidad,poco mas de un mes y se ha roto Me ha durado poco mas de un mes. Y ya se ha roto. Mala calidad. No lo recomiendo ya que si tenia dudas de que no deberia valer mas de 20euros ahora ya no tengo ninguna duda."
4,"Ideales para hostelería Al principio resultaron un poco rígidas, pero fue hasta que el pie se acostumbro. Me paso más de 8h con ellas y los pies no se me cansan tanto como antes. Se mantiene la temperatura del pie, por lo que no se pasa frío con ellas. La única pega que le pondría, sería que la suela, al tener un entramado de rejilla tan fino, la porquería que se te mete a veces cuesta quitarla y hace que la suela se vuelva lisa y resbaladiza..."
4,"Lo rápido que lo recibí Me gustado todo"
4,"Sara Perfectas, aunque el color es un poco más oscuro que en la imagen. De todas formas lo recomiendo. Pedir una talla menos"
4,"Tiene mucha  fuerza , y bate muy bien Es un bueno producto y una marca de mucha confianza , y tiene mucha fuerza que para hacer cualquier puré es estupenda , lo único malo que el primer día te reventó el vaso , y pesa un poco"
4,"Tarjeta de buena relación calidad-precio Dentro de la gama ""doméstica"" de tarjetas SDHC, ésta quizás es el nivel más alto de las mismas, por lo que si no le vas a dar un uso intensivo a la misma, sin duda es una de las mejores opciones que puedes elegir. La velocidad de grabación de disparos en ráfaga es suficientemente rápida como para no crear cuellos de botella y en cuanto a la grabación de vídeo, si no vas a ir más allá de los 1080p, es perfecta. Sin duda una gran compra si repito, no le vas a dar un uso profesional. Espero que esta opinión te haya sido útil :)"
5,"Toda ella me gusta Toda ella es muy bonita"
5,"Calidad precio excelente Todo correcto"
5,"Perfecto Muy bien. Me gusta. Es pequeñito, no pesa nada. Fácil de usar."
5,"Acabado y resistencia Me gusta, especialmente, el acabado. Y también la resistencia."
5,"Pequeños y buen sonido Son pequeños y se oyen muy claro, ideales para caminar y hacer footing."
5,"Muy comodas Están muy chulas. En mi caso eran para una niña para el colegio y de momento muy bien como era de esperar."
5,"Yo misma Se ve de calidad; grande comparado con la mayoría de los bolsos estándar de hombre; original diseño. Ideal para regalarlo."
5,"muy buen disco duro Tiene buen acabado. Gran capacidad y rapido"
5,"Encantada Preciosa y de muy buena calidad. El tamaño perfecto. Volvería a comprarla. La recomiendo totalmente.fue para regalo y el propietario la usa a diario."
5,"Puma Chanclas muy recomendables y comodas ( tengo un 42 y quizas deberia haber pedido un 43 ) Contento."
5,"la TALLA ES TAL CUAL me han gustado mucho"
5,"Comodas Muy prácticas  ,cómodas,su color es sufrido,así que lavar poco ,se secan rápido muy satisfecha con la compra,para caminar  escelentes,las llevo hasta sin calcetines!!!!"
