"labels","text"
4,"Efficaces Pratiques ces lingettes qui évitent la décoloration du linge tout en contenant une poudre détachante a l’intérieur. Elles sont efficaces dans leurs deux fonctions. Seul petit bémol : si on lave à basse température et cycle court, la poudre détachante ne se diffuse pas lors du cycle de lavage et s’agglomère dans la lingette."
4,"Modèle d'origine Écouteur d'origine vendu avec les Samsung s8 et note 8 Tres bonne qualité"
4,"Bien Conforme mais pas encore testé"
4,"Super Tres bien"
5,"parfaite lumière blanche! Si vous etes comme moi et que vous ne supportez pas la lumière jaune c'est parfait, (voir ma vidéo).  Je cherchais une lampe qui fasse lumiere blanche car je trouve la lumière chaude trop fade pour une environnement de travail sur ordinateur, cette lampe fait les 2 au cas où vous voulez vous reposer les yeux avec la jaune, c'est donc parfait!  - Allumage et intensité/couleurs réglable tactilement c'est parfait! - Pliage dans tous les sens c'est niquel! - Base peut etre un peu grosse mais ça peut aller  Cliquez sur ""OUI"" si mon commentaire vous est utile!"
5,"Niquel J'adore cette bague je la met tout les jour elle n'a pas perdue son éclat. Le rapport qualité-prix est vraiment imbattable."
5,"Bon produit Je beaucoup cette marque de biberon je l'ai utiliser pour ma première et je fait de même pour la deuxième pratique a utiliser et à laver je recommande ce produit a toutes les mamans"
5,"Super écouteurs Les écouteurs sont vraiment bien, la qualité son et l'autonomie sont vraiment exceptionnel je conseil a tout le monde avec un petit budget"
5,"Bon son! Je cherchais un casque sans fil et pas trop cher. Ce casque offre un excellent son. Son autonomie permet d’écouter de la musique pendant de nombreuses d’heures. Petit bénol pour le réducteur de bruit: il faut augmenter le volume pour n’entendre plus aucun bruit externe. Je recommande ce casque pour sa qualité et son prix très intéressant."
5,"Simple, fidèle et solide : le casque efficace Je connaissais déjà ce casque avant de l'acheter car un ami l'avait acheté. On a vraiment du mal a repasser vers d'autres casques après l'avoir utilisé, tellement il est bien. J'aime bien la fidélité du son Sennheiser, et j'ai aussi bien des casques de salon que des casques nomades de la même marque. Je ne jette jamais mes casques : je les répare en SAV. Ce casque m'a particulièrement séduit par la disponibilité des pièces de rechanges. Il est conçu en Allemagne et fabriqué en Irlande en plus : c'est rare de nos jours. C'est du sûr et du solide, a acheter les yeux fermés. Les pro de d’audiovisuels l'utilisent beaucoup."
5,"Bien taillé J'achète toujours ce modèle Super pour le tennis toutes saisons ++++"
5,"parfait très agréable a porter l'intérieur es un peu moumouté. taille parfaitement."
5,"Produit de qualité J'utilise ce produit depuis plus d'une semaine maintenant, et je peux dire que c'est très agréable de s'en servir, les moteurs de l'appareil sont costauds, quand c'est rouge ça chauffe légèrement la nuque c'est très cool Je l'ai acheté pour moi ( car Fan de massage) mais je pense que c'est une très bonne idée Cadeau. Beau produit de qualité"
5,"Facilement accepté Seul biberon accepté par mon bébé."
5,"Très joli J ai aimé ce modèle comme cadeau pour ma fille aînée  fan de chouette et qui aime les symboles Zen comme l illustre ce collier. Le pendentif est bien dessiné et brille grâce aux zirconium. Poinçon certifiant l argent véritable. Chaîne solide poinçonnée aussi. Le plus : livré dans boite cadeau. Content de mon achat."
5,"Julie boucles d'oreille Boucles d'oreille de super qualité , la fermeture est bien protégé!  Moi qui suis assez sensible elle me conviens au top !"
5,"Parfaites! Elles sont magnifiques et tres confortables."
5,"Top! Top! De qualité, livrées dans une jolie pochette."
5,"SACS POUBELLES ECOLO Handy Bag, rien que le nom on est pas déçu par la qualité et la résistance des sacs antifuites et en plus ils sont recycles. Moins de 7€ pour 20 sacs : Chapeau..."
5,"J'ador, je conseil fortement Bonjour/Bonsoir je vais aller très vite, la qualité du micro est troppppp bien, sa rajoute du style a votre setup et facile d'installation plus d'usage. Je vous conseil d'acheter une carte CLS qui envoie le micro en 5V pour un son plus net Si vous voulez le mettre sur PS4, sa fonctionne mais il faut la carte, si c'est une PS4 PRO (pour mon cas) il faut prévoir une genre de mini rallonge USB mâle à USB femelle car la carte CLS est trop large est ne passe pas entre les rebord de la PS4 PRO. Je vous le conseil fortement est j'espère que sa vous aurat aidé."
2,"Déçu Au bout de quelques utilisation un écouteurs ne fonctionne plus"
1,"problème connexion bluetooth Je viens de le recevoir mais lorsque j'appuie sur le bouton d'alimentation pendant 5 secondes, rien ne se passe. pas de bluetooth. J'imagine que je dois pas bien l'utiliser ou bien faut-il attendre que la charge soit complète ??"
1,"C nul c chinois Ca taille trop petit faut renvoyer faut attendre 2 mois le remboursement...  Bref allez en magasin, les pompes de secu sont moins classe mais au moins on a direct ce qu'on veut..."
3,"nous les garçons j'ai acheté ce livre pour mon fils, celà à répondu à certaines de ses questions car c'est toujours délicat de demander à maman !!!"
4,"Parfait Parfait"
4,"sympa mais un peu gros sur le poignet Ne serre pas le poignet mais sur un poignet fin, peut paraître un peu gros. conviendrait plus à un homme."
4,"Tétine. Top. Très bonne tétines. Mon fils ne tolère que seule ci. Un peu large dans la bouche mais lui convient parfaitement."
4,"environ 2 mois d'utilisation, simple à mettre en place L'appareil arrive complet avec sa recharge. Il suffit de l'ouvrir pour la mettre en place. Attention de respecter les consignes. Pour ma part je porte des gants en latex pour éviter tout contact. Le bouchon de vidange permet de savoir quand la recharge doit être remplacée. L'utilisation est annoncée pour 2 mois. Evidemment selon l'humidité de la pièce à traiter."
5,"parfait pour lait avec cereales et soupe A la base j'ai acheté ces tétines pour le lait épaissi mais attention les trous sont trop grands ça coule beaucoup trop vite ! par contre je les met de coté pour plus tard car elle me paraissent parfaites pour le lait au céréales. Pour le lait épaissi je conseille plutôt les tétines taille 3 de la même marque c'est beaucoup plus adapté."
5,"TAILLE très jolie coupe pour ce leggings + poche très utile"
5,"Magnifique Super jolie murano !! J’ai reçu aussitôt avec le certificat d’authenticité et je suis ravie !! Comme sur la photo !! Excellent !!"
5,"Commandé en taille 45 reçu 48 .chercher le malaise Parfait en atelier"
5,"Très satisfaite Livraison très rapide et bon produit. C'était pour offrir et ça à beaucoup plu. Je recommande"
5,"Parfait Taille très bien bonne qualité"
5,"Qualité et stabilité Très bonne qualité super stable"
5,"Magnifique bracelets Magnigique. Conforme à la photo. Emballé individuellement. Dommage qu'il n'y avait pas une petit pochette, style cadeau inclus. Délais de livraison respecté. Tout est impeccable."
5,"RAS livraison un peu longue mais c'est notifié. Ras au niveau du produit, fonctionne très bien"
5,"A trouvé' sa place dans mon intérieur Livraison dans les temps Facile d'utilisation et très jolie"
5,"chemise manches longues produit recu avant la date prevu, tres bonne matiere, douce a porter, adapter a ma taille, tres contente de mon achat je recommande"
5,"Rien à dire Lot de 4 cartouches pour imprimante. Cartouches «&nbsp;constructeurs&nbsp;» donc pas de surprise. Tout marche bien. Qualité et sérieux signé HP... Tout va bien !"
5,"Super sac Super. C'est exactement le sac que je voulais. Conforme à la description"
5,"Génial Vraiment génial Ideal pour faire du sport très compact sans fil parfait pour la musculation et la course à pied j'adore ce produit je le recommande à 100 pourcent"
5,"Très bon micro avec une bonne portée de son ! Je cherchais un micro pour les enfants qui soit sans fil et qui puisse directement transmettre le son sans ampli. Je dois dire que j'ai été assez étonné de ce produit qui envoi du son par les 4 côtés du micro. Il va tellement fort que je dois des fois demander à mes enfants de diminuer le son. Ce micro peut également être utile pour parler devant un grand nombre de personnes etant donné sa portée.  Il est bien construit et possède même un mode ""écho"" qui peut s'avérer pratique. Le fait de devoir laisser appuyer sur le bouton on off se manière plus longue reste intéressant pour éviter toute fausse manoeuvre. Ma seule critique est que j aurai préféré avoir un modèle noir plus partout qu' un rose davantage dédié qu'aux enfants ou à un public féminin. ca reste un très bon produit rapport qualité prix  !"
2,"Rien Je me suis trompé"
1,"Chaussure mauvaise qualité Je m'en sert en temps que menuisier en atelier et j'ai du avoir un de faux de qualité car les chaussure ce son casser au niveau de la semelle elle ne sont vraiment pas faite pour une marche soutenu je ne recommande pas cette achat"
3,"Moyen Je trouve que la brosse est un poil trop petite et perd ses poils c'est pas top...Pas de grande qualité je trouve..."
3,"Presque parfait L'aspect du sac est très beau. Il parait solide, l'avenir dira si c'est le cas. Il est grand avec quatre poches extérieurs ce qui est vraiment pratique. Par contre, je suis déçue car la deuxième poche ventrale (celle qui est à l'arrière du sac, est trop petite pour un ordinateur 15,6"" (et surement pour un 15"" aussi), l'autre l'est assez mais j'espérais mettre l'ordinateur dans l'autre."
4,"Conforme pack noir et couleur pratique, toujours un peu cher pour consommables"
4,"montre invicta tres belle montre de tres bonne qualité une vrai montre automatique pour le prix je la conseille énormément un tres belle achat elle ressemble énormément a une grande marque de luxe suisse"
4,"Ardillons non adaptés ! Beau bracelet cuir mais les ardillons métalliques présents dans le bracelet étaient trop courts et ne permettaient pas au bracelet de tenir. J’ai donc dû les retirer ce qui m’a pris pas mal de temps et j’ai mis des ardillons adaptés. Ce n’est pas normal et j’ai failli retourner ce produit !"
4,"J'adore Je suis complètement fan !! Je trouve sa très jolie, pratique, je peut mettre mes biberons et tétine en toute tranquillité.  Je le recommande"
4,"Fonctionne correctement Pas de problème, reçu rapidement, fonctionne correctement. Mais j'ai trouvé que la recharge se vidait vraiment rapidement. Elle n'a duré que 2 semaines je dirais et je n'ai pas tant écrit que ça (corrigé des copies...)"
5,"impeccable Ces polos ont une très bonne présentation. Ils semblent être de très bonne qualité et de bonne tenue. Ils passent très bien en machine, sans risque de dégradation ou de décoloration"
5,"Excellente huile essentielle ! Je ne m’en passe plus Parfait pour purifier votre peau en douceur au quotidien. Je la mélange avec de l’huile de jojoba et cela me fait un sérum incroyable pour le visage !"
5,"Idéal Mon fils est diabétique et il emporte son nécessaire chaque jour avec lui, ce sac contient tout ce qu'il faut pour sa survie, c'est sa deuxième peau. Il avait exactement le même en gris, il lui a duré 3 années, jusqu'à ce que la fermeture éclair montre des signes de faiblesse. 3 ans, c'est très bien pour une utilisation aussi intensive. De plus, il passe en machine à 30 degrés (avec un usage quotidien, il faut le faire régulièrement). Ses précédents modèles étaient moins solides, nous allons donc désormais rester fidèles à Eastpak. J'aime les 3 compartiments, pour bien séparer ce qui est médical, ce qui est alimentaire (pour se sucrer) et les affaires personnelles (clés, papiers, téléphone). Pour nous, c'est LE modèle idéal."
5,"génial Un seul mot ""Top"""
5,"Pantalon chic Joli pantalon de taille et longueur nickel. Il fait classe."
5,"Bonne qualité de son pour son prix Ces écouteurs ont une bonne qualité de son et sont pratiques avec leur petite taille. Je ne les utilise pas pour le sport par peur de les faire tomber."
5,"Percing nickel Très contente de mon achat je cherchais un percing comme cela et à petit prix Je suis ravie"
5,"Super Livraison rapide, chaussures confortables, taillent bien"
5,"Impeccable Très bon produit comme tous les Faber-Csatell, pack pratique et complet. Utilisation parfaite pour le dessin. Correspond complètement aux besoins de ma fille."
5,"très bons chaussons pour hiver pour la maison plus froid aux pied c'est top !"
5,"Super casque Casque avec une bonne qualité sonore, des lignes lisses et belles, j’ai abandonné le casque depuis que j’ai eu ce casque."
5,"Très bien pour relier ma platine Meuble des années 70, vieille platine et vieux lecteur à bande, grace à ce cable à prix bas, tout fonctionne AU POIL, le son est propre et pas de grésillements"
5,"S'utilise sur toutes les parties du corps Masse toutes les zones du corps même si les ""têtes"" de massage sont plutôt destinées à la tête. Il y a deux vitesses de rotation qui permettent de s'adapter aux différents besoins. L'appareil n'est pas lourd et pas imposant, ce qui le rend très maniable. C'est pas mal pour détendre les muscles après le sport(les mollets chez moi après le footing). La charge tient longtemps, après une semaine il n'est pas encore déchargé et pourtant mes enfants l'utilisent régulièrement."
5,"Se dictaphone va vous surprendre Bonjour J ai acheté se dictaphone pour la prise de notes et réécoute d ' une formation  Je suis agréablement surpris de ses dimensions très petit ( voir photo a côté de un stylo pour vous donnez une idée )  Très simple d'utilisation utilisation - bouton enregistrement - volume + et - - menu - avence et retour  Il s'agit éteint pendant les silences et reprend automatiquement des qu il détecte un bruit  Sur une journée de cours il a enregistré 4 h sans soucis de batterie ou de coupure ( voir photo )  Le son est claire dans une salle de cours de 40 M2 environ avec 30 de personnes  Mon pc sous windows 10 a reconnu le dictaphone sans problème et vous avez facilement accès au fichier audio ( voir photo )  Merci de m'indiquer si mon commentaire vous a ete utile pour votre choix"
5,"Parfait... Pair de sneakers cuir, parfaite pour une utilisation de tout les jours... (revoir la description/traduction idiote : ""sneakers bas du cou"" !!!"
2,"même type de modèle pour les hommes comme pour les femmes?... Ce modèle taille assez grand. Je pense que je n'ai plus qu'à y mettre des semelles! C'est un modèle adulte que j'ai acheté pour mon fils, jusqu'à présent je n'ai jamais vu de différence suivant les modèles prédestinés, ce sont normalement les mêmes chaussures pour les hommes comme pour les femmes... Non?"
1,"Problème d'écoute prolongé et taille de casque Très mal aux tympans ! La réduction de bruit créée comme une présurisation dans l'oreille qui ne me permettait pas de garder le casque plus d'une heure sans souffrir."
1,"qualité lamentable incroyable, les œillets sont de tellement mauvaise qualité, que les lacets ne durent que 15 jours......Ils sont dechirés, et bien sur impossible de retrouver des lacets identiques, on est oblibé d,acheter des nonames a la couleur hasardeuse ....je ne parle pas de la semelle, inexistante en epaisseur et qui s'use a vitesse grand V encore un souvenir d'enfance qui s'en va !! decu !"
3,"Fait le job mais avec des défauts Cela fait plusieurs mois que j'utilise ce stérilisateur.  A l'ouverture, on se rend compte qu'il est assez grand, et les emplacements pour ranger biberons et tétines sont suffisants.  Il se place assez facilement dans un coin et c'est utile car avec un bébé on a besoin de place !  Concernant l'utilisation, elle est simple, mettre un peu d'eau du robinet dans le socle en bas, remplir le stérilisateur de biberons et tétines et appuyer sur le bouton. Ça prend environ 7-8 min.  J'en arrive aux défauts, lorsque le cycle est terminé, biberons et tétines sont humides, c'est normal mais ça met un temps fou pour sécher...  Le socle en bas pour mettre l'eau rouille au bout d'un certain temps.. ( voire photo)"
3,"Qualité très correcte mais poids annoncé totalement trompeur ! Ce produit est dans la bonne moyenne de ceux essayés, surtout à ce prix et mériterait 4 voire 5 étoiles..  Avant achat l'un des seuls critères communs entre marques, à part la couleur, pourrait être le poids. Malheureusement, il est inexact, et c'est vrai pour d'autres sets de rouleaux et dans d'autres marques.  Annoncé (à ce jour) à 3.3kg, le paquet ne pèse en fait que 1.8kg... Comme c'est dans le mauvais sens, c'est très pénalisant pour les produits qui affichent des valeurs réelles !  Je l'ai signalé à Amazon mais la correction prend généralement plusieurs mois."
4,"elle aime ma femme adore cette  grande serie que nous lui avons commender en avez vous pour homme mais  comme celle  de ma femme  mais en 48 merci car je commenderai pour moi"
4,"50 feuilles A4 papier adhésif blanc La livraison a été rapide. Les feuilles autocollantes sont à mon gout un peu fine. Sinon elles colles bien pour le moment."
4,"Bonne qualité Produit conforme à la photo. Très bonne qualité et très confortable!! Prenez votre pointure car selon les autres commentaires ça taille petit mais pas du tout"
4,"Parfait pour les garçons Montre idéal pour le poignet d'un garçon de 10ans. En plus des multiples détails et fonction annexes, elle a tout pour leur plaire. Cependant pour un homme, je pense qu'elle serait trop petite."
5,"SUPER Que dire de ces mocassins? Ils ont un chaussant parfait , ont l'air assez robustes et pour le look à vous de juger!"
5,"Bon rapport qualité/prix Le design du casque et magnifique en rose gold, la batterie du casque tient hyper bien en bluetooth. Petit bémol on entend un léger ultra son de fond, mais ce n’est pas très gênant."
5,"F&amp;g Elles m’a pas plu du tout"
5,"Efficaces et stables De bons écouteurs bluetooth pour bouger et écouter de la musique en faisant du sport par exemple ou la cuisine sans être attaché par un fil. Le son est bon mais manque de basses à mon goût. La connexion bluetooth avec un autre appareil est quasi immédiate: il suffit d'aller dans les paramètres bluetooth pour rendre l'appareil émetteur ""visible par tous "" puis on sort les écouteurs de leur coffret tout en restant proche de l'appareil émetteur, on joue un film ou de la musique et la connexion se fait. Les écouteurs gardent en mémoire le dernier appareil connecté. De plus on peut ne connecter que l'écouteur Droit (D) ou le Gauche (L). Ils sont légers et je n'ai aucun problème pour les supporter sans les perdre lors de mes activités quelles qu'elles soient. Surtout ne pas appuyer dessus pour les ajuster dans vos oreilles car toute la surface est tactile et vous risquez de hausser le son en faisant ça. Il suffit de les manipuler en les tenant sur les côtés. Bon! Il y a un mode d'emploi livré avec mais en gros pour les dyslexiques 😂 et les Jean-Claude Vandamme 🤣🤣: _1 tap long (2 ou 3 sec) pour activer ou désactiver le contrôle vocal Google assistant. _Deux taps courts pour mettre en pause ou remettre en mode lecture. _1 tap court sur le Droit pour hausser. _1 tap court sur le Gauche pour baisser. _3 taps sur le Droit pour suivant _3 taps sur le Gauche pour précédent La 1ere journée, on rame un peu, mais le lendemain on nage comme un poisson dans l'eau. Ça fonctionne parfaitement bien, pour l'instant : RAS."
5,"Les couleurs qui changent à la lumière Un cadeau"
5,"Rapport qualité prix excellent Rapport qualité prix super je l'ai est achète pour courir avec mon chien et après des mois a courir dans la boue les cailloux la neige...aucun problème toujours en parfait état sans en prendre particulièrement soin niveau confort au top bon amorti"
5,"Facile à nettoyer et grand Nous profitons de la qualité des biberons MAM pour notre fille qui n'a plus besoin de biberon anti colique et boit de plus grands biberons. Les dessins sont jolis, le nettoyage toujours aussi facile, la qualité top."
5,"🌟 Son et Lumière 🌟 Mon fils me demandait depuis un petit moment de lui changer son vieux radio réveil écran rouge, vous savez le bon vieux radio réveil ...  Visuellement, celui ci présentait bien je me suis laisser tenter !  Et que je suis content de mon achat ! Le haut parleur est vraiment d’une super qualité, le comtoir lumineux ambiant est vraiment top, et je ne pensais pas que la radio était Rds ! Recherche des chaînes automatique avec enregistrement des programmes, et même fonction endormissement avec des mélodies pour dormir !!  Vraiment trop content mon fils est au ange et il lui tarde de l’utilise à la rentrée !"
5,"Écouteurs Bluetooth J'ai acheté ce produit pour pouvoir écouté la musique en pratiquant la course à pied et du VTT. Résultat très très bien rien à dire. On oublierai presque que nous avons des écouteurs dans les oreilles. Très très bon achat que je conseille fortement"
5,"Bonne demelle antidérapante. Chaussons tres confortables, j'ai des soucis de marche et ils tiennent bien aux pieds, à verifier dans les escaliers"
5,"Très bon produit J'adore les chaussons, il sont confortable et surtout ils tiennent chaud aux pieds J'adore je recommande"
5,"Bon Bon"
5,"Très confortable et livré rapidement Très confortable, bonne taille, comme décrit très joli, je recommande cet article"
5,"Super pack Je recommande ce pack ! Avec ce pack on est tranquille un moment. 6 biberons suffisent ! Super produit et joli je recommande"
5,"Bon produit Cordon de bonne facture. Malheureusement je me suis trompé de connectique. Du coup j'ai recommandé le bon modèle."
2,"Pas belle Cette montre est trop basique dans la présentation. Pour le fonctionnement nous verrons à l'usage. Dommage pour le look trop simple"
1,"Déçue chaussures sales et mauvaise gestion des soucis de transports Chaussures supposées être blanches or elles ne le sont pas! Plutôt blanc cassé ou blanc sale, je dirais. Une tâche jaunâtre sur la devanture de l’un des pieds. Très déçue... je ne recommande absolument pas à ce prix en plus! Par ailleurs, le colis a été égaré par le transporteur et je n’ai eu aucun retour du vendeur concernant sa procédure auprès de son transporteur. Déçue!"
1,"Produit ouvert non conforme à l'annonce Bonjour J'ai commandé un produit neuf, je reçois un produit d'occasion ouvert. Déçu du manque d'info et de considération du client. Ne recommande pas !"
3,"Un peut déçu Papier pas de grande qualité"
3,"Déçu des basses amateur de qualité de son, et surtout des basses profondes, je suis un peu dessus sur ce niveau. Très confortable, très léger, son clair et propre, mais les basses ne sont vraiment pas ""extra"" ... surtout avec du volume fort, elle disparaisse malheureusement ...  Je vais songer à un échange certainement"
4,"Mignon biberon Ce biberon Philips Avent est plutôt rigolo avec ses trois petits tigres.  Il a une contenance de 260 ml et il est conçu pour les bébés de plus d'un mois. Sa tétine à bout large permet à bébés de bien la mettre en bouche.  Un système anti-colique y est intégré. La prise en bain du biberon se fait facilement. Il est top mais tout de même un peu cher pour un biberon."
4,"Hautement recommandé Bon rapport qualité-prix, superbe bracelet de montre"
4,"Beau pas cher Ma deuxième peau"
4,"La contention dans la chaussette et surtout la matière. Contente de mes achats,j'en ai acheté 4 paires,pas en même temps . J'ai fait un essai et comme en pharmacie il y a très peu de coton et étant allergique, J'ai misé sur celle ci et tout va bien."
5,"Rien à redire. Parfaite en toute occasion"
5,"Bon’e Qualité Au top. Très joli sweat -shirt, bonne qualité même après plusieurs lavage. Taille correctement."
5,"Très Bien. Très mignonne petite boite, très bien commentée, il y a même un petit dépliant pour commenter une bonne quantité de pierre."
5,"Au top Très jolies baskets"
5,"Merci Tres bonne qualité"
5,"Colle Un peu cher mais très bien"
5,"indispensable mais graduations à revoir simple à utiliser même si les gradations du récipient-mesure mériterait d'être en couleur. elles sont en relief mais cela ne rend pas la lecture plus facile pour autant. je dois parfois mettre plus d'eau qu'indiqué car cela ne chauffe pas assez. beau design épuré.  je l'utilise aussi bien pour réchauffer que décongeler. j'ai des biberons Philips avent et des pots de conservation de la même marque.  acheté avec branchement maison uniquement."
5,"Super Géniaux Doux, chauds, confortables et très beaux!!!"
5,"bien bien bien facile a utiliser, design sympa. Les différentes intensité de lumière sont agréable pour se lever doucement. top top pour ceux qui galère au réveil"
5,"Très sympa ! Mais plus fille que garçon Le rendu du cadran digital sur fond noir est très cool, surtout avec le boitier doré ! Juste attention car le bracelet devient de plus en plus étroit au niveau du fermoir, ce qui rend la montre assez féminine. Moi qui suis un homme avec un poignet assez large ça faisait bizarre."
5,"Très bien En matière très douce, ce coussin chauffe bien. La commande est un vrai plus, tout comme le fait de pouvoir le passer à la machine. Il remplit tout à fait sa fonction. Je l'ai pris pour des problèmes de tendinites et de trapèzes régulièrement noués."
5,"Sacoche J'ai acheté cette sacoche pour mon frère, elle est très solide et waterproof, l'article est arrivé avant la date prévue, il s'en sert tous les jours et en est très satisfait."
5,"Parfait Parfait"
5,"Montre homme Elle a beaucoup de classe Elle est très jolie Reçue dans un bel  emballage"
5,"Un super produit resistant Je recommande a 100% ce verre trempé, il est solide et il est fournis avec sa lingettes. Tout était très bien emballé et le vendeur est vraiment très gentil, c'est une personne très agréable. Je vous conseille ce produit si vous souhaitez protéger vos téléphones des chocs. Merci pour ce produit il me sert quotidiennement et protège mon téléphones d'éventuels rayures ou chocs et je suis vraiment ravie de l'avoir, j'en achèterai sans hésiter ."
2,"montre homme ? montre homme ???? vraiment petite . je voulais la même montre que j'avais dans les années 80...... déçu"
1,"Très déçu de mon achat ! Mauvaise expérience ne fonctionne plus un bout d’un mois ! Impossible de charger les écouteurs !"
1,"deçus premier lavage  et le pull est complétement détendu je ne peu plus le mettre j'espére q'Amazone aura la gentillesse de m'offrir un petit bon d'achat ! mes j'en doute car depuis la petite fortune que j'ai dépensé chez amazone depuis des annérs mais j'en doute cordialemen."
3,"Qualité prix top mais bruyante Design sympa et rapport qualité prix pour l'instant top, gros bémol pour le bruit qu'elle fait et prévoir de faire bouillir du vinaigre blanc 1 ou 2 fois par semaine car le calcaire de l'eau fait très vite tâche sur cette belle bouilloire, le Led est un +, dommage qu'il ne s'allume que lorsque l'on met l'eau à bouillir"
3,"Attention à la couleur ! la trousse est de bonne qualité, hors j' ai reçu une trousse de couleur Kaki.... Cependant je n' ai pas fait attention dans l' intitulé de l' article il n' y avait pas de couleur d' indiquée. Mais la photo donne une couleur gris foncé, donc je me suis fais avoir."
4,"Bonne bouilloire intérieur Inox basique avec bonne capacité (1.7L) Bouilloire qui fait l'essentiel : chauffer de l'eau à 100°C (pas de sélecteur de température, pas de matien au chaud). Pas de lumière de toutes les couleurs et qui ne se désactivent pas ici.  + : Intérieur Inox plutôt silencieuse simple avec juste le bouton marche/arret et donc moins de risque de panne  - : La quantité minimale d'eau à chauffer est de 0.8L ce qui est plutot conséquent, 0.5L voire moins aurait été préférable. La partie extérieure semble quand même assez chaude donc il faut rester prudent."
4,"Beau Pour le sport. Mon fils a aimé."
4,"👍 👍"
4,"Bien Honnêtement cela fait l'affaire pour le tri ou poubelle normale. Pour plus de solidité jai coince le sac poubelle dans les fixations et ca tient très bien. Elle a eu beaucoup de succès."
5,"Trieur Envoie rapide Conforme"
5,"Très bonne qualité A vir quand je devrais changer le saphir"
5,"Casio... Au top comme toujours ! Casio, pas besoin de dire plus ! Au top comme d'habitude"
5,"Bon produit et SAV Short sans couture sous robe ou jupe"
5,"Chaussure de Sécurité parfait"
5,"super super rapport qualité prix produits officiel de la marque je préfère acheter des gros packs car ils reviennent beaucoup moins cher car j'utilise ma sprocket surtout pour mon bullet journal"
5,"Pierre a clipper J’adore j’ai jamais trouver si peux chère. Et la qualité est au rendez vous je ne m’y attendais vraiment pas"
5,"Produit Très bon produit"
5,"En compensées toujours prendre une pointure au dessus Elles sont confortables je pense les mettre tous les jours"
5,"Excellent La commande a ete livre en temps et en heure, dans les delais prevus et en bon etat. L'article est excellent, parfait fonctionnement et correspond tout a fait a ce que j'attendais. Merci et bravo! Nathy"
5,"Tres content Tres content des écouteurs. Je les utilises dans les transports et pour faire du sport. On peut transpirer avec, pas de probleme. Petit détail, plusieurs embouts pour oreilles sont livrés, moi qui est toujours des problemes pour faire tenir, ici aucun probleme meme pendant le running. Le son est bon, l'autonomie également (je fais ma séance de sport de 2h tranquillement). je n'ai pas essayé la prise d'appel et le micro, mais on entend lorsqu'on nous appelle.  Bon à savoir, car je n'avais pas compris à première vue. Le boitier, sans être branché, recharge vos écouteurs. Donc vous pouvez les emmener en déplacement et ils se rechargent chaque fois que vous les mettez dans le boitier."
5,"Superbe paire de baskets ! Taille très bien, super confortable, cette belle paire de baskets me plaît beaucoup ! Très classe, les baskets parfaites à porter en toute occasion ! Je recommande"
5,"Mocassins Sebago Noirs Mocassins Sebago noirs taille 43 semelles cuir conforme à la commande. Très bon  rapport qualité prix.J'apprécie son côté intemporelle et habillé.J'aime également leur solidité.Envoi rapide et soigné.C'est parfait!!!"
5,"Parfait Ce sont parfaits. Ils sont relativement souples et je suis sûr qu'ils deviendront plus doux avec le temps. Ajustement parfait si porté sans chaussettes ou avec des chaussettes fines. Achèterai la taille suivante à porter avec des chaussettes plus épaisses dans le temps froid."
5,"Qu'est-ce que vous attendez pour vous les procurer? Excellent produit fidèle à la photo. description parfaite.  taille parfaite  très confortable je viens de les essayer j'ai marché avec pendant 5 minutes dans la maison rien à dire!!  je recommande mille fois vraiment offre à ne pas râter."
2,"ne me convient pas a premiere vue ce casque était prometteur: emballage soigné, look sympa station de charge correcte. malheureusement après ce constat, le casque  ne fonctionne pas super. apres la charge de 24 h conseillé, au moment de la mise en route, rien ne se passe (malgré les bon branchements. je réessaye j'arrive à avoir un son mais uniquement côté gauche!! en essayant de changer de canal , pareil. ce casque ne me convient pas du tout. je renvoie."
1,"C’est pas bien C’est pas bon"
1,"article non conforme pas aimé, non conforme à ce qui est écrit ""Gel mission 3'' alors qu'il n'est mentionné nul sur les chaussures part la notion ""GEL"""
3,"Bof Très jolie mais : café moyen (pas assez en vapeur), pas de bip de fin donc la programmation doit être doublée d'un réveil synchronisé... Utilisation en programmation qui nécessite de sortir le mode d'emploi à chaque fois (à moins que vous n'ayez que cela à vous souvenir...), je ne recommande pas !"
4,"Bon rapport qualité prix, par contre quelques petits soucis de traces d'encre quand on fait le gris Produit très bien, j'ai enlevé une étoile car quand on fait une impression en gris il ya du rose qui apparaît dans l'impression et ça fait des petits traits (peut être aussi du à mon imprimante), mais je préfère quand même le mettre. Sinon bon rapport qualité prix"
